"id";"tgturl";"jsonfile";"pubdate"
"732";"http://dparagon.com/surabaya/";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"733";"https://www.suarasurabaya.net/kelanakota/2015/Enam-Kuliner-Paling-Favorit-di-Surabaya/";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"734";"https://books.google.it/books?id=o8nLDwAAQBAJ&pg=PA128&lpg=PA128&dq=Kuliner+Favorit+di+Surabaya&source=bl&ots=1cFPs6xpIm&sig=ACfU3U2X5_dg_hQxKE_pdHTnG4xgPJWSWw&hl=it&sa=X&ved=2ahUKEwil4dmmgvXsAhVBmK0KHVN-AcUQ6AEwXXoECGMQAg";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"735";"https://www.pinterest.pt/pin/14918242491600157/?amp_client_id=CLIENT_ID(_)&mweb_unauth_id=%7B%7Bdefault.session%7D%7D&simplified=true";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"736";"https://infosurabaya.id/2019/08/18/ini-tempat-makan-rujak-cingur-enak-di-surabaya/";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"737";"https://www.timesindonesia.co.id/read/news/308281/ngedagging-makanan-daging-enak-dan-murah-di-surabaya";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"738";"https://idntrip.com/tempat-makan-di-surabaya/";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"739";"https://travelmaker.id/2018/05/31/inilah-daftar-10-kuliner-terbaik-khas-surabaya-versi-tripadvisor/";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"740";"https://www.futuready.com/artikel/travel/ke-surabaya-jangan-lupa-cicipi-5-kuliner-favorit-kota-pahlawan/";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"741";"https://inilah.com/rileks/2305761/inilah-10-kuliner-favorit-di-surabaya";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"742";"https://review.bukalapak.com/travel/13-tempat-makan-bebek-goreng-berpadu-sambal-pedas-di-surabaya-dijamin-mantap-78292";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"743";"https://books.google.it/books?id=gtW1uy-sUr8C&pg=PA206&lpg=PA206&dq=Kuliner+Favorit+di+Surabaya&source=bl&ots=uAuL4VMb9i&sig=ACfU3U3X6i_nyVdty95XFfCxCrCZ4MsxUg&hl=it&sa=X&ved=2ahUKEwil4dmmgvXsAhVBmK0KHVN-AcUQ6AEwZnoECGQQAg";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"744";"https://traveling.bisnis.com/read/20170628/223/666538/tahu-tek-kuliner-favorit-warga-surabaya";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"745";"https://www.indosport.com/sepakbola/20200612/tahu-tek-jadi-makanan-favorit-irfan-jaya-selama-di-surabaya?utm_source=today-line&utm_medium=Referral&utm_campaign=feed-recommended&read_meta=%7B%22label%22%3A%22articlepage_number1%22%2C%22group%22%3A%22NA%22%";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"746";"https://apabedanya.com/tag/tempat-makan-enak-di-surabaya/";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"747";"http://www.lionair.co.id/";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"748";"https://books.google.it/books?id=UZNnDwAAQBAJ&pg=PA4&lpg=PA4&dq=Kuliner+Favorit+di+Surabaya&source=bl&ots=DYaubEd5NO&sig=ACfU3U3VVwthkeVq7ACEL7sdyGmxaBSJ5w&hl=it&sa=X&ved=2ahUKEwil4dmmgvXsAhVBmK0KHVN-AcUQ6AEwbHoECGUQAg";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"749";"http://oge.landolfistyle.it/primadona-sunan-kuning-semarang";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"750";"https://jadwal-imsakiyah.tirto.id/kota-surabaya";"Kuliner Favorit di Surabaya-1604909640.json";NULL
"751";"https://www.tripadvisor.it/Restaurant_Review-g297715-d9555380-Reviews-Omah_Kuliner-Surabaya_East_Java_Java";"Kuliner Surabaya-1604909646.json";NULL
"752";"https://www.tripadvisor.it/Restaurant_Review-g297715-d13956851-Reviews-Yaman_Kuliner-Surabaya_East_Java_Java";"Kuliner Surabaya-1604909646.json";NULL
"753";"https://www.youtube.com/watch?v=W2zqvmwSv6w";"Kuliner Surabaya-1604909646.json";NULL
"754";"https://it-it.facebook.com/groups/403308586676896/";"Kuliner Surabaya-1604909646.json";NULL
"755";"https://www.instagram.com/grillme.sby/?hl=it";"Kuliner Surabaya-1604909646.json";NULL
"756";"https://www.instagram.com/cecekuliner/?hl=it";"Kuliner Surabaya-1604909646.json";NULL
"757";"https://it-it.facebook.com/KedaiGazza";"Kuliner Surabaya-1604909646.json";NULL
"758";"https://www.tripadvisor.com/Restaurant_Review-g297715-d17414895-Reviews-Kotalama_Gerobak_Kuliner-Surabaya_East_Java_Java";"Kuliner Surabaya-1604909646.json";NULL
"759";"https://www.oyorooms.com/id/premium-hotels-in-yuk-kuliner-surabaya/with-ac/";"Kuliner Surabaya-1604909646.json";NULL
"760";"https://www.traveloka.com/id-id/activities/indonesia/product/surabaya-food-tour-1-day-2001108606670";"Kuliner Surabaya-1604909646.json";NULL
"761";"https://www.kompas.com/tag/kuliner-Surabaya";"Kuliner Surabaya-1604909646.json";NULL
"762";"https://www.tripadvisor.ca/LocationPhotoDirectLink-g297715-d13956851-i328333920-Yaman_Kuliner-Surabaya_East_Java_Java";"Kuliner Surabaya-1604909646.json";NULL
"763";"https://www.idntimes.com/food/dining-guide/reza-iqbal/wisata-kuliner-surabaya-yang-paling-hits";"Kuliner Surabaya-1604909646.json";NULL
"764";"https://surabaya.tribunnews.com/topic/kuliner-surabaya";"Kuliner Surabaya-1604909646.json";NULL
"765";"https://www.detik.com/tag/kuliner-surabaya";"Kuliner Surabaya-1604909646.json";NULL
"766";"https://www.foodpanda.my/restaurant/k2ro/kuliner-surabaya";"Kuliner Surabaya-1604909646.json";NULL
"767";"https://travelingyuk.com/kuliner-surabaya-dekat-gubeng/235031/";"Kuliner Surabaya-1604909646.json";NULL
"768";"https://www.ubudfoodfestival.com/recipe-archive-2018-teater-kuliner-surabayas-specialties-with-ibu-sisca-novia-soewitomo/";"Kuliner Surabaya-1604909646.json";NULL
"769";"https://ksmtour.com/wisata-kuliner/kuliner-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"770";"https://innagroup.co.id/news/tur-kuliner-surabaya";"Kuliner Surabaya-1604909646.json";NULL
"771";"https://www.nibble.id/15-kuliner-surabaya-yang-wajib-diburu/";"Kuliner Surabaya-1604909646.json";NULL
"772";"https://twitter.com/kulinersurabaya";"Kuliner Surabaya-1604909646.json";NULL
"773";"https://gofood.co.id/surabaya/restaurant/pondok-kuliner-surabaya-asem-mulya-25bca8be-4a0b-403d-b6f2-fbf5b46962a3";"Kuliner Surabaya-1604909646.json";NULL
"774";"https://gofood.co.id/surabaya/restaurant/gwen-kuliner-surabaya-genteng-c3cb5409-eb4f-4b68-8564-db71f16e9e78";"Kuliner Surabaya-1604909646.json";NULL
"775";"https://www.itrip.id/wisata-kuliner-surabaya";"Kuliner Surabaya-1604909646.json";NULL
"776";"https://www.jawapos.com/tag/kuliner-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"777";"https://id.pinterest.com/tiakanubeea/kuliner-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"778";"https://www.bobocantik.com/2017/10/5-kuliner-di-surabaya-yang-uenaak-bingiits/";"Kuliner Surabaya-1604909646.json";NULL
"779";"https://kompas.id/baca/ekonomi/2020/08/22/pelaku-umkm-disediakan-tempat-berjualan-di-sentra-wisata-kuliner-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"780";"https://www.sepulsa.com/blog/wisata-kuliner-surabaya";"Kuliner Surabaya-1604909646.json";NULL
"781";"https://lagimakan.com/wisata-kuliner-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"782";"https://kumparan.com/eattemptationsby/5-rekomendasi-kuliner-di-surabaya-yang-buka-malam-hari-hingga-24-jam-1rgsaCI9A75";"Kuliner Surabaya-1604909646.json";NULL
"783";"http://www.chippeido.co.vu/search/label/Kuliner%20Surabaya";"Kuliner Surabaya-1604909646.json";NULL
"784";"https://www.beautynesia.id/berita-food/kuliner-surabaya-ini-gak-bisa-kamu-tolak-saat-mencoba-rasa-enak-harga-murah/b-124172";"Kuliner Surabaya-1604909646.json";NULL
"785";"https://www.surabayarollcake.com/blog/15-makanan-khas-surabaya-yang-anda-ketahui/";"Kuliner Surabaya-1604909646.json";NULL
"786";"https://mojok.co/sfa/ulasan/smokol/dari-kaki-lima-hingga-ikon-kuliner-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"787";"http://repository.its.ac.id/82022/";"Kuliner Surabaya-1604909646.json";NULL
"788";"https://www.republika.co.id/berita/gaya-hidup/kuliner/pxrx2i463/nasional/daerah/19/09/12/pxp0w3335-sentra-wisata-kuliner-surabaya-terapkan-kasir-tunggal";"Kuliner Surabaya-1604909646.json";NULL
"789";"https://www.kemenparekraf.go.id/post/news-menikmati-10-kuliner-yang-paling-diburu-di-surabaya-saat-lebaran";"Kuliner Surabaya-1604909646.json";NULL
"790";"https://food.grab.com/id/id/restaurant/cahaya-kuliner-surabaya-delivery/6-CZJVNETDPB2TRX";"Kuliner Surabaya-1604909646.json";NULL
"791";"https://www.reddoorz.com/blog/id/places-to-eat/5-kuliner-khas-surabaya-yang-wajib-dicoba";"Kuliner Surabaya-1604909646.json";NULL
"792";"https://ottimmo.ac.id/tag/sekolah-kuliner-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"793";"https://www.pegipegi.com/travel/tag/kuliner-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"794";"https://shopee.co.id/rajakulinersby";"Kuliner Surabaya-1604909646.json";NULL
"795";"https://www.qerja.com/journal/view/12231-rekomendasi-kuliner-surabaya-yang-legendaris-eu09/";"Kuliner Surabaya-1604909646.json";NULL
"796";"https://www.gojek.com/blog/gofood/kuliner-surabaya-malam/";"Kuliner Surabaya-1604909646.json";NULL
"797";"https://jurnaba.co/tag/kuliner-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"798";"http://blog.reservasi.com/top-wisata-kuliner-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"799";"https://phinemo.com/tag/kuliner-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"800";"https://www.wowkeren.com/berita/tampil/00281979";"Kuliner Surabaya-1604909646.json";NULL
"801";"https://www.hildaikka.com/2018/11/wisata-kuliner-surabaya-pagi-dan-malam";"Kuliner Surabaya-1604909646.json";NULL
"802";"https://www.shopback.co.id/katashopback/10-kuliner-khas-surabaya-dengan-cita-rasa-luar-biasa";"Kuliner Surabaya-1604909646.json";NULL
"803";"https://www.qraved.com/journal/travel/15-spot-kuliner-yang-nggak-boleh-dilewatkan-kalau-jalan-ke-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"804";"https://www.fimela.com/tag/kuliner-surabaya";"Kuliner Surabaya-1604909646.json";NULL
"805";"https://www.kabarbisnis.com/read/2888836/food-lokal-komitmen-ajak-ukm-kuliner-surabaya-sukses-bareng";"Kuliner Surabaya-1604909646.json";NULL
"806";"https://kumpulan.info/kuliner/pasar-atum-pusat-jajan-surabaya";"Kuliner Surabaya-1604909646.json";NULL
"807";"https://www.tiket2.com/blog/11-kuliner-khas-surabaya-ini-patut-anda-coba/";"Kuliner Surabaya-1604909646.json";NULL
"808";"https://www.diadona.id/food/12-tempat-wisata-kuliner-surabaya-yang-murah-meriah-2019-200204f";"Kuliner Surabaya-1604909646.json";NULL
"809";"https://marketeers.com/berburu-10-wisata-kuliner-terbaik-di-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"810";"http://www.heytheresia.com/2015/05/penyetan-wader-pucang-kuliner-surabaya";"Kuliner Surabaya-1604909646.json";NULL
"811";"http://kominfo.jatimprov.go.id/read/umum/sentra-wisata-kuliner-surabaya-terapkan-single-cashier-";"Kuliner Surabaya-1604909646.json";NULL
"812";"https://bisniswisata.co.id/lima-kuliner-surabaya-bikin-kangen/";"Kuliner Surabaya-1604909646.json";NULL
"813";"https://pergikuliner.com/restaurants/yaman-kuliner-ampel/menus";"Kuliner Surabaya-1604909646.json";NULL
"814";"https://www.suara.com/lifestyle/2016/06/25/035259/selalu-digoda-kuliner-surabaya-ini-10-rekomendasi-menpar-arief";"Kuliner Surabaya-1604909646.json";NULL
"815";"https://blackgarlic.id/kuliner-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"816";"https://intermezzo.id/7-tempat-kuliner-surabaya-wajib-coba/";"Kuliner Surabaya-1604909646.json";NULL
"817";"https://ko.foursquare.com/cleomaharani/list/kuliner-surabaya";"Kuliner Surabaya-1604909646.json";NULL
"818";"https://www.diarysivika.com/2019/11/10-restoran-all-you-can-eat-99k-di";"Kuliner Surabaya-1604909646.json";NULL
"819";"https://www.surabaya.go.id/";"Kuliner Surabaya-1604909646.json";NULL
"820";"https://hansontjung.com/2018/09/24/8-kuliner-mesti-di-surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"821";"https://energibangsa.id/category/ragam/wisata/";"Kuliner Surabaya-1604909646.json";NULL
"822";"https://books.google.it/books?id=aGqyDwAAQBAJ&pg=PA4&lpg=PA4&dq=Kuliner+Surabaya&source=bl&ots=b1c8gjNJ_O&sig=ACfU3U2m6XjebxK7gJUwgOEvL2RP2zfzIQ&hl=it&sa=X&ved=2ahUKEwixp-upgvXsAhUNEqwKHdTKBv0Q6AEwbHoECGQQAg";"Kuliner Surabaya-1604909646.json";NULL
"823";"https://books.google.it/books?id=OmBnDwAAQBAJ&pg=PA3&lpg=PA3&dq=Kuliner+Surabaya&source=bl&ots=4daT8PnQ7V&sig=ACfU3U09P-gMUHIMbULx3M1uwGOKqSJLAw&hl=it&sa=X&ved=2ahUKEwixp-upgvXsAhUNEqwKHdTKBv0Q6AEwbXoECGMQAg";"Kuliner Surabaya-1604909646.json";NULL
"824";"https://bosmeal.com/makanan-khas/surabaya/";"Kuliner Surabaya-1604909646.json";NULL
"825";"https://books.google.it/books?id=s6HUCgAAQBAJ&pg=PA21&lpg=PA21&dq=Kuliner+Surabaya&source=bl&ots=8owxO4PzsA&sig=ACfU3U0_y8BxpJhXyKC-ByPYFYxTmLHEzw&hl=it&sa=X&ved=2ahUKEwixp-upgvXsAhUNEqwKHdTKBv0Q6AEwb3oECGUQAg";"Kuliner Surabaya-1604909646.json";NULL
"826";"https://www.tripadvisor.com/Attractions-g297715-Activities-c26-t143-Surabaya_East_Java_Java";"Mall di Surabaya-1604909654.json";NULL
"827";"https://blog.tiket.com/mall-terbesar-di-surabaya/";"Mall di Surabaya-1604909654.json";NULL
"828";"https://www.javatravel.net/mall-surabaya";"Mall di Surabaya-1604909654.json";NULL
"829";"https://indonesiaexpat.biz/featured/top-5-malls-in-surabaya/";"Mall di Surabaya-1604909654.json";NULL
"830";"https://review.bukalapak.com/travel/mall-di-surabaya-108901";"Mall di Surabaya-1604909654.json";NULL
"831";"https://www.holidify.com/pages/malls-in-surabaya-2245";"Mall di Surabaya-1604909654.json";NULL
"832";"https://blog.tripcetera.com/id/mall-di-surabaya/";"Mall di Surabaya-1604909654.json";NULL
"833";"https://id.wikipedia.org/wiki/Daftar_pusat_perbelanjaan_di_Surabaya";"Mall di Surabaya-1604909654.json";NULL
"834";"https://jejakpiknik.com/mall-di-surabaya/";"Mall di Surabaya-1604909654.json";NULL
"835";"https://www.expedia.com/Pakuwon-Mall-Hotels.0-l6106334-0.Travel-Guide-Filter-Hotels";"Mall di Surabaya-1604909654.json";NULL
"836";"https://www.gotomalls.com/articles/10-mall-terbaik-di-surabaya?country=0&lang=en";"Mall di Surabaya-1604909654.json";NULL
"837";"https://www.idntimes.com/travel/destination/naufal-al-rahman-1/mall-besar-kebanggaan-warga-surabaya";"Mall di Surabaya-1604909654.json";NULL
"838";"https://www.traveloka.com/id-id/explore/13-oleh-oleh-khas-aceh-yang-paling-dicari-wisatawan/12756";"Mall di Surabaya-1604909654.json";NULL
"839";"https://properti.kompas.com/read/2020/01/12/203109721/tahukah-anda-mal-terluas-se-indonesia-ada-di-surabaya?page=all";"Mall di Surabaya-1604909654.json";NULL
"840";"https://properti.kompas.com/read/2020/07/14/083024821/surabaya-tambah-tiga-mal-tahun-ini-persaingan-makin-sengit?page=all";"Mall di Surabaya-1604909654.json";NULL
"841";"https://blog.pergiyuk.com/tempat-wisata/inilah-7-mall-terbesar-di-surabaya/";"Mall di Surabaya-1604909654.json";NULL
"842";"https://www.hotels.com/de10449618/hotels-near-ciputra-world-mall-surabaya-indonesia/";"Mall di Surabaya-1604909654.json";NULL
"843";"https://en.tripadvisor.com.hk/ShowUserReviews-g297715-d3218967-r229532329-Galaxy_Mall-Surabaya_East_Java_Java";"Mall di Surabaya-1604909654.json";NULL
"844";"https://www.booking.com/landmark/id/pakuwon-mall";"Mall di Surabaya-1604909654.json";NULL
"845";"https://nusadaily.com/business/mall-di-surabaya-mulai-buka-normal-dijadikan-mall-tangguh-wani-jogo-suroboyo";"Mall di Surabaya-1604909654.json";NULL
"846";"https://www.cnnindonesia.com/nasional/20200610201448-20-511990/warga-surabaya-ramaikan-mal-usai-psbb-dihentikan";"Mall di Surabaya-1604909654.json";NULL
"847";"https://www.instagram.com/galaxymallsby/?hl=en";"Mall di Surabaya-1604909654.json";NULL
"848";"https://www.urbanasia.com/psbb-berakhir-ini-7-mall-di-surabaya-yang-buka-jam-operasional-U14520";"Mall di Surabaya-1604909654.json";NULL
"849";"https://www.vrbo.com/4550784ha";"Mall di Surabaya-1604909654.json";NULL
"850";"https://www.pakuwonmall.com/";"Mall di Surabaya-1604909654.json";NULL
"851";"https://www.agoda.com/hotels-near-the-grand-city-mall/attractions/surabaya-id";"Mall di Surabaya-1604909654.json";NULL
"852";"https://www.travelocity.com/Surabaya-Hotels-RedDoorz-Plus-Near-Galaxy-Mall.h27039498.Hotel-Information";"Mall di Surabaya-1604909654.json";NULL
"853";"https://store.tissotwatches.com/1184112-tissot-mall-galaxy-surabaya";"Mall di Surabaya-1604909654.json";NULL
"854";"http://www.kabarsurabaya.org/2020/07/geliat-ekonomi-mulai-tampak-surabaya";"Mall di Surabaya-1604909654.json";NULL
"855";"https://www.balipost.com/news/2020/06/19/130665/Pusat-Perbelanjaan-di-Surabaya-Mulai..";"Mall di Surabaya-1604909654.json";NULL
"856";"https://www.gatra.com/detail/news/479591/ekonomi/-ini-aturan-mall-di-surabaya-selama-psbb";"Mall di Surabaya-1604909654.json";NULL
"857";"https://surabaya.liputan6.com/read/4011417/5-mal-paling-hits-di-surabaya";"Mall di Surabaya-1604909654.json";NULL
"858";"https://maps.google.com/maps/ms?msa=0&msid=207406361270599240347.0004e58b58eb8ac37ca51&ie=UTF8&t=m&ll=-7.252347,112.750078&spn=0.003193,0.003219&z=17&source=embed";"Mall di Surabaya-1604909654.json";NULL
"859";"https://www.airbnb.com/rooms/18127214";"Mall di Surabaya-1604909654.json";NULL
"860";"https://www.medcom.id/nasional/daerah/0k80mmWk-2-mal-di-surabaya-jadi-klaster-penyebaran-covid-19";"Mall di Surabaya-1604909654.json";NULL
"861";"https://www.kayak.com/Surabaya-Hotels-Zen-Rooms-Mandiri-Mansion-Galaxy-Mall.2984203.ksp";"Mall di Surabaya-1604909654.json";NULL
"862";"https://www.marriott.com/hotels/travel/subfk-four-points-surabaya-pakuwon-indah/";"Mall di Surabaya-1604909654.json";NULL
"863";"https://www.tripadvisor.co.uk/Attraction_Review-g297715-d3218967-Reviews-Galaxy_Mall-Surabaya_East_Java_Java";"Mall di Surabaya-1604909654.json";NULL
"864";"https://www.reservations.com/Hotel/reddoorz-near-lenmarc-mall-surabaya-surabaya-id";"Mall di Surabaya-1604909654.json";NULL
"865";"https://www.facebook.com/ciputraworldsby/";"Mall di Surabaya-1604909654.json";NULL
"866";"https://www.hm.com/jo/store-locator/indonesia/surabaya/galaxy-mall-3/";"Mall di Surabaya-1604909654.json";NULL
"867";"https://www.grandcitysurabaya.com/";"Mall di Surabaya-1604909654.json";NULL
"868";"https://highlight.id/daftar-pusat-perbelanjaan-mall-plaza-paling-terkenal-favorit-kota-surabaya-jawa-timur/";"Mall di Surabaya-1604909654.json";NULL
"869";"https://www.swarovski.com/en-SI/store/0000216949/pt-map-galaxy-mall-surabaya/";"Mall di Surabaya-1604909654.json";NULL
"870";"https://news.detik.com/berita-jawa-timur/d-5049835/ini-jam-operasional-mal-surabaya-di-masa-transisi-menuju-new-normal";"Mall di Surabaya-1604909654.json";NULL
"871";"https://serbaserbiindo.com/3-mall-di-surabaya-yang-patut-anda-kunjungi/";"Mall di Surabaya-1604909654.json";NULL
"872";"https://www.hotwire.com/Surabaya-Plaza-Shopping-Mall-Surabaya.d6140818.Vacation-Attraction";"Mall di Surabaya-1604909654.json";NULL
"873";"https://surabaya.tribunnews.com/2020/03/19/potret-mall-di-surabaya-sepi-pengunjung-imbas-virus-corona-dari-tunjungan-plaza-hingga-grand-city";"Mall di Surabaya-1604909654.json";NULL
"874";"http://ciputraworldsurabaya.com/mall/directory";"Mall di Surabaya-1604909654.json";NULL
"875";"https://pasaratom.com/";"Mall di Surabaya-1604909654.json";NULL
"876";"https://radarsurabaya.jawapos.com/read/2020/03/19/184528/terdampak-corona-kunjungan-ke-mal-di-surabaya-turun-30-persen";"Mall di Surabaya-1604909654.json";NULL
"877";"https://www.tripadvisor.com.sg/ShowUserReviews-g297715-d3218967-r530942928-Galaxy_Mall-Surabaya_East_Java_Java";"Mall di Surabaya-1604909654.json";NULL
"878";"https://www.orbitz.com/Surabaya-Hotels-RedDoorz-Plus-Near-Galaxy-Mall.h27039498.Hotel-Information";"Mall di Surabaya-1604909654.json";NULL
"879";"https://www.kompasiana.com/amarafibercreme4732/5dfc99f1097f36641857cc32/ini-6-mall-terbesar-dan-terlengkap-di-surabaya-sudah-pernah-berkunjung?page=all";"Mall di Surabaya-1604909654.json";NULL
"880";"https://www.rumah.com/detil-properti/golden-city-mall-13058";"Mall di Surabaya-1604909654.json";NULL
"881";"http://portaltiga.com/jalan-jalan-plus-ibadah-ini-6-masjid-mall-surabaya/";"Mall di Surabaya-1604909654.json";NULL
"882";"https://pergikuliner.com/restoran/surabaya/pakuwon-mall/";"Mall di Surabaya-1604909654.json";NULL
"883";"https://www.onitsukatiger.com/sg/en-sg/store/onitsuka-tiger-pakuwon-mall";"Mall di Surabaya-1604909654.json";NULL
"884";"http://jurnalmojo.com/2020/04/03/waspada-corona-mall-di-surabaya-lakukan-penyesuaian-jam-operasional/";"Mall di Surabaya-1604909654.json";NULL
"885";"https://core.ac.uk/download/pdf/82046516.pdf";"Mall di Surabaya-1604909654.json";NULL
"886";"https://10times.com/venues/grand-city-convex";"Mall di Surabaya-1604909654.json";NULL
"887";"https://afandriadya.com/2016/01/08/mencari-produk-produk-branded-di-surabaya/";"Mall di Surabaya-1604909654.json";NULL
"888";"https://www.asics.com/id/en-id/store/asics-galaxy-mall-surabaya-store";"Mall di Surabaya-1604909654.json";NULL
"889";"https://www.amazon.com/Surabaya-Indonesia-Including-Tunjungan-Supermal/dp/1249219655";"Mall di Surabaya-1604909654.json";NULL
"890";"https://www.pakuwon.com/properties/detail/Pakuwon+Mall";"Mall di Surabaya-1604909654.json";NULL
"891";"https://adindanellaw.wordpress.com/2015/04/13/33-mall-dan-pusat-perbelanjaan-di-kota-surabaya/";"Mall di Surabaya-1604909654.json";NULL
"892";"https://www.1992sharetea.com/stores/galaxy-mall-surabaya/";"Mall di Surabaya-1604909654.json";NULL
"893";"https://www.itrip.id/mall-surabaya";"Mall di Surabaya-1604909654.json";NULL
"894";"https://foursquare.com/v/galaxy-mall/4b47e210f964a520be4226e3";"Mall di Surabaya-1604909654.json";NULL
"895";"https://hai.grid.id/read/071994909/fyi-mal-terluas-se-indonesia-ada-di-surabaya-ini-4-faktanya?page=all";"Mall di Surabaya-1604909654.json";NULL
"896";"https://www.tunjunganplaza.com/";"Mall di Surabaya-1604909654.json";NULL
"897";"https://www.shutterstock.com/search/surabaya+mall";"Mall di Surabaya-1604909654.json";NULL
"898";"https://www.stradivarius.com/id/store-locator/surabaya";"Mall di Surabaya-1604909654.json";NULL
"899";"https://kumparan.com/beritaanaksurabaya/foto-mal-di-surabaya-sepi-dan-terapkan-social-distancing-1t3NIPHzamj";"Mall di Surabaya-1604909654.json";NULL
"900";"https://www.suarasurabaya.net/ekonomibisnis/2020/mal-tetap-buka-dan-terapkan-standar-kebersihan-tinggi-selama-pandemi-covid-19/";"Mall di Surabaya-1604909654.json";NULL
"901";"https://economy.okezone.com/read/2017/01/05/470/1584164/13-mal-baru-akan-berdiri-di-surabaya-ini-daftarnya";"Mall di Surabaya-1604909654.json";NULL
"902";"http://wtcemall.com/";"Mall di Surabaya-1604909654.json";NULL
"903";"https://docnetters.wordpress.com/2008/12/20/daftar-mall-mall-di-surabaya/";"Mall di Surabaya-1604909654.json";NULL
"904";"https://www.lensanasional.co.id/news/2020/03/25/di-hari-raya-nyepi-tahun-baru-saka-1942-sejumlah-mall-mall-di-surabaya-sepi-pengunjung-imbas-virus-corona/";"Mall di Surabaya-1604909654.json";NULL
"905";"https://www.kompas.tv/article/83553/mal-di-surabaya-mulai-buka-padahal-corona-masih-tinggi";"Mall di Surabaya-1604909654.json";NULL
"906";"http://jalan-surabaya.blogspot.com/2012/05/daftar-mall-surabaya";"Mall di Surabaya-1604909654.json";NULL
"907";"https://surabaya.bisnis.com/read/20171227/531/758061/kunjungan-mal-surabaya-diprediksi-naik-30";"Mall di Surabaya-1604909654.json";NULL
"908";"https://keluargamulyana.com/mall-di-surabaya/";"Mall di Surabaya-1604909654.json";NULL
"909";"http://miner8.com/id/20609";"Mall di Surabaya-1604909654.json";NULL
"910";"https://surabayaonline.co/2020/11/08/hadir-digolden-city-mall-warga-surabaya-barat-tak-perlu-ke-satpas-colombo/";"Mall di Surabaya-1604909654.json";NULL
"911";"https://www.aldoshoes.com/id/en/store-finder/results?q=&latitude=-0.789275&longitude=113.92132700000002";"Mall di Surabaya-1604909654.json";NULL
"912";"https://www.antaranews.com/video/1826768/polrestabes-surabaya-buka-pelayanan-sim-di-golden-city-mall";"Mall di Surabaya-1604909654.json";NULL
"913";"https://jatim.antaranews.com/berita/429952/polrestabes-surabaya-buka-pelayanan-sim-di-golden-city-mall";"Mall di Surabaya-1604909654.json";NULL
"914";"http://gunawangsahotel.com/merr/";"Mall di Surabaya-1604909654.json";NULL
"915";"https://pepperlunch.id/";"Mall di Surabaya-1604909654.json";NULL
"916";"https://bhayangkaranusantara.com/pemohon-ribuan-satlantas-polrestabes-surabaya-kembali-launching-gerai-sim-corner-di-golden-city-mall/";"Mall di Surabaya-1604909654.json";NULL
"917";"https://www.bhinneka.com/";"Mall di Surabaya-1604909654.json";NULL
"918";"https://limamenit.id/tag/ulp-bg-junction-mall-surabaya";"Mall di Surabaya-1604909654.json";NULL
"919";"https://books.google.com/books?id=ML0jDwAAQBAJ&pg=PT115&lpg=PT115&dq=Mall+di+Surabaya&source=bl&ots=ruwlsP_14R&sig=ACfU3U1O10ThiCfanCNP2IPTgcqA4zsSUQ&hl=en&sa=X&ved=2ahUKEwiknZatgvXsAhWjgXIEHduNAgcQ6AEwbnoECGQQAg";"Mall di Surabaya-1604909654.json";NULL
"920";"https://books.google.com/books?id=1H5cDwAAQBAJ&pg=PA81&lpg=PA81&dq=Mall+di+Surabaya&source=bl&ots=aPLepKe_bs&sig=ACfU3U13m9bPrBz93eyvmqVomc9zHCTmtg&hl=en&sa=X&ved=2ahUKEwiknZatgvXsAhWjgXIEHduNAgcQ6AEwb3oECGIQAg";"Mall di Surabaya-1604909654.json";NULL
